run_id,os,cpu,physical_cores,system_ram_gb,gpu,GPU_ram_mb,cuda_version,training_type,game_name,batch_size,learning_rate,buffer_size,beta,epsilon,lambd,num_epoch,learning_rate_schedule,normalize,hidden_units,num_layers,vis_encode_type,reward_extrinsic_gamma,reward_extrinsic_strength,keep_checkpoints,max_steps,time_horizon,summary_freq
20251130-225258,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,2048,0.000237,163840,0.001997,0.261,0.903,5,constant,False,128,3,simple,,,5,100000,128,12000
20251130-225344,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,2048,6.8e-05,163840,0.001027,0.289,0.904,3,linear,False,128,3,simple,,,5,500000,2048,12000
20251130-225916,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,1024,0.000274,20480,0.000389,0.244,0.922,8,linear,True,32,3,simple,,,5,250000,1024,12000
20251130-230334,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,512,0.000159,40960,0.008176,0.175,0.912,4,linear,False,256,3,simple,,,5,1000000,64,12000
20251130-231731,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,4096,0.000206,327680,0.004244,0.279,0.911,3,linear,True,128,2,simple,,,5,2000000,128,12000
20251130-233958,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,4096,1.8e-05,327680,0.006481,0.127,0.907,3,constant,False,64,2,simple,,,5,100000,128,12000
20251130-234054,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,4096,0.000225,327680,0.004923,0.124,0.931,4,linear,False,128,2,simple,,,5,100000,2048,12000
20251130-234201,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,4096,4.1e-05,163840,0.003285,0.206,0.923,8,constant,True,128,2,simple,,,5,100000,2048,12000
20251130-234309,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,512,0.000153,40960,0.00172,0.226,0.914,4,linear,False,256,3,simple,,,5,250000,128,12000
20251130-234618,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,1024,7.5e-05,20480,0.003229,0.276,0.936,5,linear,False,64,1,simple,,,5,100000,64,12000
20251130-234741,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,512,9.9e-05,20480,0.005631,0.108,0.911,8,linear,True,32,3,simple,,,5,250000,256,12000
20251130-235148,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,1024,0.000212,20480,0.009206,0.129,0.904,3,constant,False,512,2,simple,,,5,100000,64,12000
20251130-235313,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,2048,0.000202,81920,0.005999,0.172,0.921,3,constant,False,32,2,simple,,,5,250000,256,12000
20251130-235548,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,1024,9.6e-05,81920,0.009025,0.223,0.918,4,linear,False,128,1,simple,,,5,250000,64,12000
20251130-235856,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,512,0.000244,40960,0.000871,0.237,0.928,4,constant,False,128,1,simple,,,5,2000000,2048,12000
20251201-002335,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,512,6.8e-05,20480,0.005858,0.219,0.932,3,linear,False,512,3,simple,,,5,100000,2048,12000
20251201-002516,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,sac,3DBall,128,0.000124,200000,,,,,constant,True,128,1,simple,,,5,2000000,256,10000
20251201-020909,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,sac,3DBall,1024,0.000299,500000,,,,,constant,True,64,2,simple,,,5,250000,256,10000
20251201-030332,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,sac,3DBall,1024,4.5e-05,200000,,,,,constant,False,64,1,simple,,,5,250000,128,10000
20251201-043252,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,sac,3DBall,128,0.000107,50000,,,,,constant,False,128,1,simple,,,5,100000,1024,50000
20251201-044720,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,sac,3DBall,256,0.000168,500000,,,,,constant,False,128,1,simple,,,5,100000,64,10000
20251201-050012,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,sac,3DBall,128,0.000107,100000,,,,,constant,True,64,2,simple,,,5,2000000,64,10000
20251201-123614,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,4.6e-05,40960,0.009978,0.285,0.929,10,linear,True,64,1,simple,,,5,500000,512,12000
20251201-124545,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,0.000119,163840,0.008923,0.146,0.94,8,linear,False,64,3,simple,,,5,100000,512,12000
20251201-124656,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,0.000129,20480,0.003186,0.1,0.926,8,linear,False,256,3,simple,,,5,100000,2048,12000
20251201-124850,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,3.8e-05,163840,0.008782,0.162,0.907,4,linear,True,64,3,simple,,,5,1000000,256,12000
20251201-130233,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,0.000205,20480,0.003051,0.157,0.94,4,constant,True,512,1,simple,,,5,1000000,256,12000
20251201-131357,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,9.2e-05,40960,0.002149,0.266,0.928,4,linear,False,64,2,simple,,,5,250000,256,12000
20251201-131712,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,0.000206,20480,0.003579,0.184,0.915,10,constant,False,32,2,simple,,,5,100000,512,12000
20251201-131851,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,0.000119,163840,0.001867,0.26,0.93,3,constant,True,512,2,simple,,,5,1000000,1024,12000
20251201-133232,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.000168,81920,0.004785,0.152,0.91,10,linear,False,32,2,simple,,,5,100000,256,12000
20251201-133425,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,0.000137,10240,0.004912,0.106,0.906,4,linear,False,256,1,simple,,,5,1000000,512,12000
20251201-134542,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,0.000203,40960,0.005824,0.214,0.913,3,constant,True,128,1,simple,,,5,1000000,512,12000
20251201-135654,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,4.1e-05,327680,0.006936,0.272,0.937,3,linear,True,512,3,simple,,,5,1000000,128,12000
20251201-141236,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.00012,163840,0.003042,0.249,0.947,5,constant,True,32,2,simple,,,5,2000000,128,12000
20251201-143240,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,4.9e-05,163840,0.001481,0.165,0.932,8,linear,True,256,2,simple,,,5,500000,128,12000
20251201-143942,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,0.000104,10240,0.009902,0.231,0.907,8,linear,False,512,2,simple,,,5,250000,2048,12000
20251201-144333,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,0.000216,40960,0.00859,0.298,0.93,4,constant,False,128,2,simple,,,5,250000,1024,12000
20251201-144611,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,0.000192,40960,0.000947,0.269,0.94,4,linear,True,128,3,simple,,,5,1000000,2048,12000
20251201-145542,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,0.000217,10240,0.009588,0.156,0.915,10,linear,True,256,3,simple,,,5,1000000,2048,12000
20251201-151119,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,1.7e-05,40960,0.005375,0.258,0.916,3,constant,False,64,2,simple,,,5,100000,128,12000
20251201-151223,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,9.4e-05,163840,0.009334,0.208,0.908,5,linear,False,256,2,simple,,,5,500000,256,12000
20251201-151808,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,1024,8.4e-05,81920,0.008584,0.203,0.926,3,linear,True,512,2,simple,,,5,250000,512,12000
20251201-152206,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,2048,0.000109,81920,0.001582,0.247,0.933,4,linear,True,128,3,simple,,,5,250000,1024,12000
20251201-152601,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,4096,7.3e-05,327680,0.00189,0.122,0.906,3,linear,False,256,2,simple,,,5,500000,2048,12000
20251201-153238,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,512,0.000111,40960,0.007769,0.19,0.931,8,constant,True,32,1,simple,,,5,250000,2048,12000
20251201-153707,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,2048,6.6e-05,40960,0.009123,0.117,0.922,3,constant,True,64,1,simple,,,5,1000000,512,12000
20251201-154927,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,2048,0.00024,81920,0.005861,0.108,0.915,3,linear,False,128,3,simple,,,5,250000,64,12000
20251201-155302,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,4096,8.2e-05,81920,0.008171,0.105,0.919,4,constant,False,256,2,simple,,,5,2000000,512,12000
20251201-162106,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,1024,3.4e-05,20480,0.004419,0.265,0.907,4,constant,True,256,1,simple,,,5,250000,256,12000
20251201-162544,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,1024,0.00018,40960,0.006936,0.164,0.931,10,constant,True,64,1,simple,,,5,500000,128,12000
20251201-163718,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,2048,2.4e-05,163840,0.001266,0.278,0.913,4,linear,False,512,3,simple,,,5,100000,128,12000
20251201-163850,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,1024,0.000278,40960,0.007993,0.235,0.927,10,linear,False,512,3,simple,,,5,2000000,512,12000
20251201-172913,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,2048,7.8e-05,163840,0.004368,0.122,0.903,4,linear,False,256,3,simple,,,5,100000,64,12000
20251201-173039,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,1024,0.000257,40960,0.009502,0.158,0.906,5,linear,False,512,2,simple,,,5,500000,128,12000
20251201-173900,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,1024,0.000247,20480,0.003982,0.263,0.934,3,linear,True,256,1,simple,,,5,2000000,2048,12000
20251201-180511,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,1024,0.000196,40960,0.006621,0.199,0.911,8,constant,False,128,1,simple,,,5,2000000,2048,12000
20251201-183924,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,2048,0.000145,81920,0.00211,0.112,0.924,4,linear,True,128,3,simple,,,5,100000,1024,12000
20251201-184113,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,512,0.000245,20480,0.006655,0.233,0.909,5,linear,False,32,1,simple,,,5,250000,64,12000
20251201-184521,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,512,0.000123,40960,0.007813,0.24,0.936,4,linear,False,128,2,simple,,,5,1000000,2048,12000
20251201-190008,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,512,0.000219,20480,0.003041,0.224,0.913,8,linear,False,32,2,simple,,,5,250000,512,12000
20251201-190453,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,2048,0.000243,40960,0.003463,0.179,0.905,4,linear,False,64,3,simple,,,5,250000,512,12000
20251201-190858,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,2048,6.9e-05,40960,0.00617,0.238,0.904,8,linear,False,64,1,simple,,,5,100000,2048,12000
20251201-191415,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,512,0.000249,10240,0.007334,0.269,0.918,5,constant,True,32,1,simple,,,5,500000,1024,12000
20251201-193712,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,1024,0.000248,81920,0.000919,0.257,0.917,3,linear,False,512,3,simple,,,5,2000000,64,12000
20251201-210617,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,1024,0.00013,20480,0.009679,0.262,0.947,5,linear,True,128,1,simple,,,5,500000,1024,12000
20251201-212938,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,1024,0.000187,40960,0.005747,0.25,0.925,4,linear,True,64,2,simple,,,5,500000,64,12000
20251201-215049,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,2048,9.3e-05,81920,0.002254,0.203,0.928,8,linear,False,64,3,simple,,,5,2000000,64,12000
20251201-233335,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,2048,0.000248,40960,0.004582,0.219,0.949,8,constant,False,64,1,simple,,,5,2000000,1024,12000
20251202-011246,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,2048,6.3e-05,40960,0.004144,0.16,0.916,8,linear,True,512,1,simple,,,5,100000,64,12000
20251202-011751,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,512,0.000233,10240,0.002256,0.193,0.909,10,linear,False,512,1,simple,,,5,500000,128,12000
20251202-014540,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,1024,0.000101,81920,0.00105,0.127,0.929,5,constant,True,256,3,simple,,,5,500000,1024,12000
20251202-020854,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,1024,7.2e-05,40960,0.006172,0.296,0.921,5,linear,True,128,2,simple,,,5,1000000,128,12000
20251202-024925,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,2048,0.000205,40960,0.004379,0.238,0.947,4,linear,True,128,1,simple,,,5,100000,64,12000
20251202-025330,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,2048,0.000244,81920,0.002138,0.188,0.945,10,constant,True,32,2,simple,,,5,100000,128,12000
20251202-025819,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,512,0.000164,10240,0.002172,0.264,0.944,3,linear,True,256,3,simple,,,5,2000000,128,12000
20251202-041339,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,4096,0.000177,163840,0.00337,0.122,0.943,3,linear,False,64,2,simple,,,5,500000,64,12000
20251202-043207,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,512,6.6e-05,20480,0.004009,0.185,0.908,8,constant,True,256,1,simple,,,5,500000,256,12000
20251202-045420,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,512,1.8e-05,20480,0.00851,0.162,0.931,10,constant,True,128,3,simple,,,5,500000,128,12000
20251202-051831,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,512,2.7e-05,10240,0.007412,0.257,0.937,4,constant,True,32,2,simple,,,5,2000000,1024,12000
20251202-063312,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,2048,4.5e-05,81920,0.006127,0.208,0.901,4,linear,True,128,1,simple,,,5,250000,2048,12000
20251202-064248,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,2048,4.4e-05,40960,0.008982,0.201,0.94,3,linear,True,128,1,simple,,,5,2000000,128,12000
20251202-075407,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,1024,0.00013,81920,0.005645,0.252,0.936,5,constant,True,512,1,simple,,,5,250000,1024,12000
20251202-075623,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,2048,0.000169,40960,0.006766,0.119,0.947,10,constant,True,128,3,simple,,,5,500000,128,12000
20251202-080259,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,1024,0.000254,81920,0.005637,0.115,0.921,3,constant,True,128,3,simple,,,5,250000,512,12000
20251202-080450,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,1024,1.8e-05,81920,0.009175,0.272,0.901,8,linear,False,128,2,simple,,,5,1000000,2048,12000
20251202-081604,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,512,8.2e-05,40960,0.009306,0.21,0.939,10,linear,False,512,2,simple,,,5,250000,512,12000
20251202-082007,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,4096,0.000255,327680,0.006261,0.198,0.919,5,constant,False,256,1,simple,,,5,2000000,128,12000
20251202-083910,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,1024,0.000172,40960,0.001258,0.217,0.904,4,constant,True,64,2,simple,,,5,100000,256,12000
20251202-084008,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,512,0.00017,10240,0.007937,0.199,0.908,8,linear,True,32,1,simple,,,5,1000000,512,12000
20251202-085128,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,512,0.000179,40960,0.005759,0.17,0.911,10,linear,True,32,2,simple,,,5,2000000,1024,12000
20251202-091725,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,512,0.000112,20480,0.002888,0.128,0.917,8,constant,True,512,2,simple,,,5,250000,128,12000
20251202-092058,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,1024,0.000169,81920,0.001018,0.128,0.906,5,constant,True,32,3,simple,,,5,500000,64,12000
20251202-092537,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,2048,0.000116,40960,0.004019,0.292,0.909,3,linear,True,128,1,simple,,,5,250000,512,12000
20251202-092735,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,2048,0.000293,81920,0.009586,0.294,0.931,8,constant,True,64,1,simple,,,5,500000,1024,12000
20251202-093307,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,512,0.000164,40960,0.00944,0.179,0.91,4,linear,False,64,3,simple,,,5,250000,2048,12000
20251202-093515,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,4096,0.000265,81920,0.007804,0.289,0.927,8,constant,False,512,1,simple,,,5,100000,512,12000
20251202-093634,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,4096,5.8e-05,81920,0.004784,0.277,0.924,5,constant,True,256,1,simple,,,5,2000000,128,12000
20251202-095528,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,512,0.000199,10240,0.000501,0.281,0.904,10,constant,True,128,1,simple,,,5,250000,512,12000
20251202-095846,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,1024,5.1e-05,40960,0.00679,0.213,0.922,5,constant,False,256,1,simple,,,5,100000,128,12000
20251202-095946,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,4096,0.000268,163840,0.00915,0.196,0.928,5,linear,True,32,1,simple,,,5,2000000,1024,12000
20251202-101807,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,1024,8.9e-05,81920,0.003015,0.214,0.91,4,linear,True,128,1,simple,,,5,1000000,64,12000
20251202-102630,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,sac,3DBall,1024,8.5e-05,200000,,,,,constant,False,128,3,simple,,,5,500000,512,10000
20251202-182910,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,sac,3DBall,1024,0.000115,200000,,,,,constant,False,64,2,simple,,,5,2000000,128,25000
