episode,step,agent_id,observation,continuous_action,discrete_action,reward,done,action
2,9,2,"[0.02338222600519657, 0.20515337586402893, 0.15450477600097656, 3.484302520751953, -0.08960628509521484, -0.8341503739356995, -1.6349130868911743, 0.9298384189605713]","[0.9862615466117859, -0.9384888410568237]",[],0.1,False,
2,9,3,"[-0.20018891990184784, -0.07538959383964539, -0.32166099548339844, 3.4373836517333984, -0.010004520416259766, 0.12443486601114273, -0.2291058748960495, -1.2099717855453491]","[-0.6878248453140259, 0.9785771369934082]",[],0.1,False,
2,9,4,"[0.14025932550430298, 0.040571972727775574, -0.971644401550293, 2.9504709243774414, -1.1023528575897217, -1.446064829826355, -0.3619399666786194, -0.5520553588867188]","[0.6315028667449951, -0.02163725718855858]",[],0.1,False,
2,9,5,"[0.25701141357421875, 0.17592653632164001, -0.3653772473335266, 2.894211769104004, 1.4779934883117676, -2.157705307006836, -1.9334019422531128, 1.5092178583145142]","[0.7617159485816956, -0.5836674571037292]",[],0.1,False,
2,9,6,"[0.02208118699491024, -0.03891400247812271, -1.5103340148925781, 3.1047563552856445, -0.9604558944702148, -0.35075637698173523, -0.9538288116455078, 0.6168765425682068]","[-0.8254662752151489, -0.9350486993789673]",[],0.1,False,
2,9,7,"[0.16855473816394806, -0.08063534647226334, -0.05936705321073532, 3.363536834716797, 0.5974240303039551, -2.194856643676758, -2.197216510772705, 0.3289269804954529]","[-0.9569565653800964, 0.2221468836069107]",[],0.1,False,
2,9,8,"[-0.13818833231925964, 0.051374539732933044, 1.296811580657959, 2.7192137241363525, 0.45419740676879883, 1.822973370552063, -0.7872605323791504, 0.35020092129707336]","[-0.8353726863861084, -0.055725786834955215]",[],0.1,False,
2,9,9,"[-0.10961668938398361, 0.05809687077999115, 1.3324437141418457, 2.9336588382720947, -0.010550498962402344, 2.3735477924346924, -1.4143331050872803, 0.7162538170814514]","[0.5210264921188354, -0.29822492599487305]",[],0.1,False,
2,9,10,"[0.22495180368423462, 0.10536926239728928, -0.25155162811279297, 3.6874074935913086, -0.6094174385070801, -1.5384339094161987, -1.9843227863311768, 0.17787523567676544]","[-0.8483774065971375, 0.0978301465511322]",[],0.1,False,
2,9,11,"[-0.09960491210222244, -0.2387656420469284, -0.5165081024169922, 3.4624643325805664, -0.18584632873535156, 0.09885638952255249, -0.06196390092372894, -0.07546006143093109]","[0.04274247959256172, 0.43265703320503235]",[],0.1,False,
2,10,0,"[0.09768962860107422, 0.21083121001720428, -2.108220100402832, 2.794826030731201, 0.3855862617492676, -1.3445202112197876, -1.538635492324829, 0.393698513507843]","[-0.9046086072921753, 0.6051764488220215]",[],0.1,False,
2,10,1,"[0.13066579401493073, -0.17571000754833221, -2.8520703315734863, 2.8082001209259033, 0.7424964904785156, -2.7657506465911865, -0.995229184627533, -0.5915538668632507]","[-0.3282601535320282, -0.8992683291435242]",[],0.1,False,
2,10,2,"[0.10756882280111313, 0.12447308003902435, 0.07108688354492188, 3.261951446533203, 0.0033769607543945312, -0.8341503739356995, -2.615912675857544, 0.9298384189605713]","[-0.08006777614355087, 0.48080766201019287]",[],0.1,False,
2,10,3,"[-0.2540994882583618, 0.010398667305707932, -0.2167510986328125, 3.562533378601074, -0.13096332550048828, 0.4210033714771271, -0.16729111969470978, -1.1665245294570923]","[0.744473397731781, 0.16084104776382446]",[],0.1,False,
2,10,4,"[0.19456779956817627, 0.04071589186787605, -1.1328372955322266, 2.90872859954834, -1.1548218727111816, -1.645053744316101, -0.6236435174942017, -0.5133880972862244]","[0.9489952325820923, -0.9154754877090454]",[],0.1,False,
2,10,5,"[0.25616925954818726, 0.1273207813501358, -0.6307385563850403, 2.748218536376953, 1.6556720733642578, -2.470743417739868, -1.930205225944519, 1.6680645942687988]","[-0.31335774064064026, 0.11424383521080017]",[],0.1,False,
2,10,6,"[-0.051829367876052856, -0.11832448095083237, -1.5369672775268555, 3.0485658645629883, -0.9151296615600586, -0.18731701374053955, 0.09670823812484741, 0.3151063919067383]","[0.8187673687934875, 0.15969519317150116]",[],0.1,False,
2,10,7,"[0.08727012574672699, -0.0565243661403656, -0.278852641582489, 3.0849552154541016, 0.6303162574768066, -2.194856643676758, -3.178215980529785, 0.3289269804954529]","[-0.22355815768241882, -0.5077330470085144]",[],0.1,False,
2,10,8,"[-0.20998267829418182, 0.0490732416510582, 1.4796900749206543, 2.5881147384643555, 0.48873138427734375, 1.851277232170105, -1.443508505821228, 0.3254910111427307]","[-0.7211019396781921, 0.8878869414329529]",[],0.1,False,
2,10,9,"[-0.06401150673627853, 0.0328424908220768, 1.5809166431427002, 2.817981004714966, 0.0662679672241211, 2.6138784885406494, -0.39322009682655334, 0.8315662145614624]","[-0.17285266518592834, 0.73123699426651]",[],0.1,False,
2,10,10,"[0.15281663835048676, 0.1145806610584259, -0.4053936004638672, 3.430115222930908, -0.5916290283203125, -1.5384339094161987, -2.965322256088257, 0.17787523567676544]","[-0.8442665338516235, 0.7370122671127319]",[],0.1,False,
2,10,11,"[-0.0961259976029396, -0.20211070775985718, -0.5066184997558594, 3.3974080085754395, -0.19339227676391602, 0.09885638952255249, -1.0429635047912598, -0.07546006143093109]","[0.14600728452205658, 0.3013085424900055]",[],0.1,False,
2,11,1,"[0.10733781009912491, -0.23634174466133118, -3.0558929443359375, 2.963305950164795, 0.6091914176940918, -2.6098220348358154, -0.9644410014152527, -0.6812134981155396]",,,-1.0,True,
3,0,0,"[0.05785304680466652, 0.03209834545850754, 0.07408714294433594, 3.9960761070251465, -0.17185211181640625, 0.0, -0.1961999237537384, 0.0]","[-0.3409498929977417, 0.008781595155596733]",[],0.1,False,
3,0,1,"[0.07668270915746689, -0.009788913652300835, -1.145226001739502, 3.9960761070251465, 0.9172368049621582, 0.0, -0.1961999237537384, 0.0]","[-0.4203232526779175, 0.6364650130271912]",[],0.1,False,
3,0,2,"[0.07802990823984146, 0.007599679287523031, -0.3093242645263672, 3.9960756301879883, 0.6532278060913086, 0.0, -0.1961999237537384, 0.0]","[-0.8438625931739807, 0.565966784954071]",[],0.1,False,
3,0,3,"[0.059601541608572006, 0.03090653568506241, -0.04239654541015625, 3.9960761070251465, 0.29773807525634766, 0.0, -0.1961999237537384, 0.0]","[-0.47771334648132324, 0.42358583211898804]",[],0.1,False,
3,0,4,"[-0.030432911589741707, 0.06616123765707016, -1.1037235260009766, 3.9960756301879883, -0.2240128517150879, 0.0, -0.1961999237537384, 0.0]","[-0.11384015530347824, -0.6920437216758728]",[],0.1,False,
3,0,5,"[-0.041950467973947525, -0.07235939800739288, -0.07888007164001465, 3.9960756301879883, -0.2914562225341797, 0.0, -0.1961999237537384, 0.0]","[0.483242005109787, 0.513706386089325]",[],0.1,False,
3,0,6,"[0.02695951610803604, -0.014991960488259792, -0.021742820739746094, 3.9960756301879883, -1.45051908493042, 0.0, -0.1961999237537384, 0.0]","[0.9271601438522339, -0.37388938665390015]",[],0.1,False,
3,0,7,"[-0.0769076719880104, -0.01796644926071167, 0.6148495078086853, 3.9960761070251465, -0.3776817321777344, 0.0, -0.1961999237537384, 0.0]","[-0.25127196311950684, 0.5707980990409851]",[],0.1,False,
3,0,8,"[0.053148053586483, 0.02040017582476139, -0.9382743835449219, 3.9960761070251465, 0.820401668548584, 0.0, -0.1961999237537384, 0.0]","[0.8850523233413696, -0.9085058569908142]",[],0.1,False,
3,0,9,"[-0.0029447346460074186, -0.03831029310822487, -0.9901552796363831, 3.9960761070251465, -0.8563098907470703, 0.0, -0.1961999237537384, 0.0]","[0.27490004897117615, 0.34968921542167664]",[],0.1,False,
3,0,10,"[-0.04688883200287819, -0.031176570802927017, 1.1515154838562012, 3.9960761070251465, -0.0723261833190918, 0.0, -0.1961999237537384, 0.0]","[-0.8935348391532898, 0.1471586674451828]",[],0.1,False,
3,0,11,"[0.04822685942053795, -0.08451666682958603, 0.43665504455566406, 3.9960761070251465, 1.4115371704101562, 0.0, -0.1961999237537384, 0.0]","[0.8379358053207397, -0.7818474173545837]",[],0.1,False,
3,1,0,"[0.02814469300210476, 0.032904308289289474, 0.07408714294433594, 3.9175961017608643, -0.17185211181640625, 0.0, -1.1771994829177856, 0.0]","[0.626961886882782, -0.09682364016771317]",[],0.1,False,
3,1,1,"[0.039933230727910995, 0.0455704890191555, -1.145226001739502, 3.9175961017608643, 0.9172368049621582, 0.0, -1.1771994829177856, 0.0]","[0.9817297458648682, 0.34723329544067383]",[],0.1,False,
3,1,2,"[0.004431681241840124, 0.05684017017483711, -0.3093242645263672, 3.917595863342285, 0.6532278060913086, 0.0, -1.1771994829177856, 0.0]","[-0.7786083817481995, 0.5853460431098938]",[],0.1,False,
3,1,3,"[0.017995914444327354, 0.06781524419784546, -0.04239654541015625, 3.9175963401794434, 0.29773807525634766, 0.0, -1.1771994829177856, 0.0]","[0.3686250150203705, -0.6295949220657349]",[],0.1,False,
3,1,4,"[-0.04014735668897629, 0.005827048793435097, -1.1037235260009766, 3.917595863342285, -0.2240128517150879, 0.0, -1.1771994829177856, 0.0]","[0.7506270408630371, 0.736350417137146]",[],0.1,False,
3,1,5,"[0.00023337281891144812, -0.027692053467035294, -0.07888007164001465, 3.917595863342285, -0.2914562225341797, 0.0, -1.1771994829177856, 0.0]","[-0.041579749435186386, -0.9795199036598206]",[],0.1,False,
3,1,6,"[0.10764575004577637, -0.04745631292462349, -0.021742820739746094, 3.917595863342285, -1.45051908493042, 0.0, -1.1771994829177856, 0.0]","[-0.07844509929418564, 0.7842357158660889]",[],0.1,False,
3,1,7,"[-0.09856823086738586, 0.031704578548669815, 0.6148495078086853, 3.9175963401794434, -0.3776817321777344, 0.0, -1.1771994829177856, 0.0]","[-0.9863576889038086, -0.3432930111885071]",[],0.1,False,
3,1,8,"[0.12965837121009827, -0.05872918665409088, -0.9382743835449219, 3.9175961017608643, 0.820401668548584, 0.0, -1.1771994829177856, 0.0]","[0.6656385064125061, 0.35711637139320374]",[],0.1,False,
3,1,9,"[0.021020807325839996, -0.007797904312610626, -0.9901552796363831, 3.9175961017608643, -0.8563098907470703, 0.0, -1.1771994829177856, 0.0]","[-0.03860540688037872, 0.7232821583747864]",[],0.1,False,
3,1,10,"[-0.12448818236589432, -0.01816752552986145, 1.1515154838562012, 3.9175963401794434, -0.0723261833190918, 0.0, -1.1771994829177856, 0.0]","[0.12521623075008392, 0.8189653158187866]",[],0.1,False,
3,1,11,"[0.12099950760602951, -0.1515340507030487, 0.43665504455566406, 3.9175963401794434, 1.4115371704101562, 0.0, -1.1771994829177856, 0.0]","[0.7980046272277832, -0.025280527770519257]",[],0.1,False,
3,2,0,"[0.08272458612918854, 0.024372387677431107, 0.07408714294433594, 3.741016387939453, -0.17185211181640625, 0.0, -2.1581990718841553, 0.0]","[0.9970084428787231, 0.3834575414657593]",[],0.1,False,
3,2,1,"[0.125059112906456, 0.07592605799436569, -1.145226001739502, 3.741016387939453, 0.9172368049621582, 0.0, -2.1581990718841553, 0.0]","[-0.8990480899810791, -0.9121778607368469]",[],0.1,False,
3,2,2,"[-0.06353288143873215, 0.10736129432916641, -0.3093242645263672, 3.741016387939453, 0.6532278060913086, 0.0, -2.1581990718841553, 0.0]","[0.11727907508611679, -0.2126837819814682]",[],0.1,False,
3,2,3,"[0.05007548630237579, 0.012957937084138393, -0.04239654541015625, 3.741016387939453, 0.29773807525634766, 0.0, -2.1581990718841553, 0.0]","[-0.7975839376449585, 0.8466278910636902]",[],0.1,False,
3,2,4,"[0.0250839963555336, 0.07025054842233658, -1.1037235260009766, 3.741016387939453, -0.2240128517150879, 0.0, -2.1581990718841553, 0.0]","[-0.2600947320461273, -0.14106851816177368]",[],0.1,False,
3,2,5,"[-0.0035190654452890158, -0.11292760819196701, -0.07888007164001465, 3.741016387939453, -0.2914562225341797, 0.0, -2.1581990718841553, 0.0]","[-0.6207550764083862, 0.7825755476951599]",[],0.1,False,
3,2,6,"[0.10058923810720444, 0.020573114976286888, -0.021742820739746094, 3.741016387939453, -1.45051908493042, 0.0, -2.1581990718841553, 0.0]","[-0.3127589523792267, 0.5568605661392212]",[],0.1,False,
3,2,7,"[-0.18380920588970184, 0.002372350078076124, 0.6148495078086853, 3.741016387939453, -0.3776817321777344, 0.0, -2.1581990718841553, 0.0]","[-0.399292528629303, 0.468951553106308]",[],0.1,False,
3,2,8,"[0.18705926835536957, -0.028295272961258888, -0.9382743835449219, 3.741016387939453, 0.820401668548584, 0.0, -2.1581990718841553, 0.0]","[0.3793085515499115, 0.3421860635280609]",[],0.1,False,
3,2,9,"[0.0175588671118021, 0.05527622252702713, -0.9901552796363831, 3.741016387939453, -0.8563098907470703, 0.0, -2.1581990718841553, 0.0]","[-0.11586807668209076, -0.8697215914726257]",[],0.1,False,
3,2,10,"[-0.11300092190504074, 0.05268578603863716, 1.1515154838562012, 3.741016387939453, -0.0723261833190918, 0.0, -2.1581990718841553, 0.0]","[-0.4923325479030609, -0.28280118107795715]",[],0.1,False,
3,2,11,"[0.1889844387769699, -0.15290996432304382, 0.3716259002685547, 3.9865574836730957, 1.3392033576965332, -0.307233601808548, -0.2833055853843689, -0.4670601785182953]","[0.6312254667282104, 0.19186577200889587]",[],0.1,False,
3,3,0,"[0.16903375089168549, 0.057245075702667236, 0.07408714294433594, 3.466336488723755, -0.17185211181640625, 0.0, -3.1391985416412354, 0.0]","[0.12130958586931229, 0.5573516488075256]",[],0.1,False,
3,3,1,"[0.04709198325872421, -0.0034395898692309856, -1.145226001739502, 3.466336488723755, 0.9172368049621582, 0.0, -3.1391985416412354, 0.0]","[-0.07756265252828598, -0.22765059769153595]",[],0.1,False,
3,3,2,"[-0.05324922502040863, 0.08898764103651047, -0.3093242645263672, 3.466336250305176, 0.6532278060913086, 0.0, -3.1391985416412354, 0.0]","[0.1028272807598114, 0.9870022535324097]",[],0.1,False,
3,3,3,"[-0.01941891573369503, 0.0867462158203125, -0.04239654541015625, 3.466336727142334, 0.29773807525634766, 0.0, -3.1391985416412354, 0.0]","[0.7213180065155029, -0.6290032267570496]",[],0.1,False,
3,3,4,"[0.002478626323863864, 0.05789446830749512, -1.1037235260009766, 3.466336250305176, -0.2240128517150879, 0.0, -3.1391985416412354, 0.0]","[-0.6468509435653687, 0.8634167909622192]",[],0.1,False,
3,3,5,"[-0.057069383561611176, -0.044650930911302567, -0.07888007164001465, 3.466336250305176, -0.2914562225341797, 0.0, -3.1391985416412354, 0.0]","[0.11153430491685867, -0.4264160692691803]",[],0.1,False,
3,3,6,"[0.0729469284415245, 0.06868426501750946, -0.021742820739746094, 3.466336250305176, -1.45051908493042, 0.0, -3.1391985416412354, 0.0]","[0.9842438697814941, 0.2102765142917633]",[],0.1,False,
3,3,7,"[-0.21779413521289825, 0.04250948131084442, 0.6148495078086853, 3.466336727142334, -0.3776817321777344, 0.0, -3.1391985416412354, 0.0]","[-0.24501241743564606, -0.14267747104167938]",[],0.1,False,
3,3,8,"[0.21936731040477753, 0.0009993683779612184, -0.9382743835449219, 3.466336488723755, 0.820401668548584, 0.0, -3.1391985416412354, 0.0]","[-0.9228425621986389, -0.5801180601119995]",[],0.1,False,
3,3,9,"[0.0075929369777441025, -0.020605359226465225, -0.9901552796363831, 3.466336488723755, -0.8563098907470703, 0.0, -3.1391985416412354, 0.0]","[-0.45317015051841736, 0.9188756942749023]",[],0.1,False,
3,3,10,"[-0.15578414499759674, 0.02873881533741951, 1.1515154838562012, 3.466336727142334, -0.0723261833190918, 0.0, -3.1391985416412354, 0.0]","[-0.40599459409713745, -0.1305547058582306]",[],0.1,False,
3,3,11,"[0.24176722764968872, -0.1355704516172409, 0.27277183532714844, 4.053873538970947, 1.250753402709961, -0.5448129177093506, -0.47941821813583374, -0.6019185185432434]","[-0.17055292427539825, -0.07108673453330994]",[],0.1,False,
3,4,0,"[0.17932739853858948, 0.1049756407737732, -0.014207839965820312, 3.2980287075042725, -0.12008333206176758, -1.5383970737457275, -0.7980514764785767, 0.9221897125244141]","[-0.46270832419395447, -0.7172879576683044]",[],0.1,False,
3,4,1,"[0.04030661657452583, -0.023277804255485535, -1.145226001739502, 3.0935568809509277, 0.9172368049621582, 0.0, -4.1201982498168945, 0.0]","[-0.9136336445808411, 0.155518040060997]",[],0.1,False,
3,4,2,"[-0.0446835495531559, 0.17427977919578552, -0.3093242645263672, 3.0935564041137695, 0.6532278060913086, 0.0, -4.1201982498168945, 0.0]","[-0.5742918848991394, 0.07795598357915878]",[],0.1,False,
3,4,3,"[0.04328741505742073, 0.03191094473004341, -0.04239654541015625, 3.0935568809509277, 0.29773807525634766, 0.0, -4.1201982498168945, 0.0]","[-0.8138181567192078, 0.03450678661465645]",[],0.1,False,
3,4,4,"[-0.05413558706641197, 0.1325303614139557, -1.1083450317382812, 3.293668746948242, -0.19222068786621094, -0.22817300260066986, -0.1102648675441742, 0.4991132915019989]","[-0.367984801530838, -0.5645922422409058]",[],0.1,False,
3,4,5,"[-0.047639887779951096, -0.08180952072143555, -0.07888007164001465, 3.0935564041137695, -0.2914562225341797, 0.0, -4.1201982498168945, 0.0]","[0.20660902559757233, -0.4056052565574646]",[],0.1,False,
3,4,6,"[0.15780387818813324, 0.08768461644649506, -0.09951496124267578, 3.426881790161133, -1.403104305267334, -0.7535193562507629, -0.33437380194664, 0.4556061029434204]","[-0.24003376066684723, -0.8866292238235474]",[],0.1,False,
3,4,7,"[-0.23866212368011475, 0.030525922775268555, 0.6148495078086853, 3.0935568809509277, -0.3776817321777344, 0.0, -4.1201982498168945, 0.0]","[0.4669036865234375, 0.8821876645088196]",[],0.1,False,
3,4,8,"[0.14025437831878662, -0.049015190452337265, -0.9382743835449219, 3.0935568809509277, 0.820401668548584, 0.0, -4.1201982498168945, 0.0]","[0.5780670642852783, 0.36711540818214417]",[],0.1,False,
3,4,9,"[-0.03202471137046814, 0.05948208272457123, -0.9697516560554504, 3.187481641769409, -0.8422989845275879, 0.979923665523529, -0.1370699405670166, 0.6162801384925842]","[-0.9141673445701599, 0.9300329089164734]",[],0.1,False,
3,4,10,"[-0.19073748588562012, 0.017766645178198814, 1.1515154838562012, 3.0935568809509277, -0.0723261833190918, 0.0, -4.1201982498168945, 0.0]","[0.31015345454216003, 0.8178087472915649]",[],0.1,False,
3,4,11,"[0.22761306166648865, -0.14193086326122284, 0.20813941955566406, 3.976736068725586, 1.183969497680664, -0.7228079438209534, -0.8934701085090637, -0.7130411267280579]","[-0.49018552899360657, -0.8680028319358826]",[],0.1,False,
3,5,0,"[0.13979774713516235, 0.04318375512957573, -0.1680450439453125, 3.1593635082244873, -0.02786540985107422, -1.5383970737457275, -1.7790509462356567, 0.9221897125244141]","[0.5898351669311523, 0.8734591007232666]",[],0.1,False,
3,5,1,"[-0.03935397043824196, -0.009520657360553741, -1.2195286750793457, 3.1134610176086426, 0.8915190696716309, -0.968999445438385, 0.07121212780475616, -0.28148725628852844]","[0.738321840763092, -0.7101070880889893]",[],0.1,False,
